customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,ValorCliente,GastoVsTiempo,Churn
6384-VMJHP,Female,0,No,No,72.0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),1.9103248233481411,-0.8450983818051827,No
2984-AFWNC,Female,0,No,No,3.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,-0.7712161730254257,1.5873430395995156,No
1064-FBXNK,Male,0,Yes,Yes,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),-2.120555172406977,-0.34829840028652437,No
4129-LYCOI,Female,0,No,Yes,67.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,2.8132858478934377,0.04588102821666459,No
3137-LUPIX,Female,0,No,No,4.0,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,-1.261797148719819,0.7461760865515977,No
6100-FJZDG,Male,0,Yes,Yes,26.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),-1.3974091266902025,-0.9732321298049057,No
6474-FVJLC,Male,0,No,No,2.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,-0.9837671167748572,1.36767188448011,Yes
1796-JANOW,Female,0,No,No,2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-2.090472050930803,-0.3708370487003482,No
8329-UTMVM,Male,1,No,No,27.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),0.711646832726341,1.1642312883664157,No
5256-SKJGO,Female,0,Yes,Yes,64.0,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,0.8909080961231122,-1.0812470114582307,No
5087-SUURX,Female,0,Yes,No,18.0,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,-1.2270426663653549,-0.27943142339225424,Yes
4355-HBJHH,Male,0,Yes,Yes,67.0,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,1.9113688359992673,-0.545873756811473,Yes
0679-TDGAK,Male,0,Yes,Yes,50.0,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,1.0808443847098708,-0.2017092444406,No
2359-QWQUL,Female,0,Yes,No,39.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),1.3310594074411213,0.8366433524732989,Yes
7228-OMTPN,Male,0,No,No,4.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,-0.8380613629734678,1.3771905036133258,Yes
5293-WXJAK,Female,1,Yes,No,11.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),-0.20127919659963087,1.5945309585580754,Yes
9050-IKDZA,Female,1,No,No,2.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,-1.057485850375247,1.2490643166396629,No
1915-OAKWD,Female,0,No,Yes,16.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),-1.6832849790007574,-0.7423065975760598,No
7530-HDYDS,Female,0,No,No,38.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),0.7232753210921412,0.3464412845254437,Yes
2190-PHBHR,Female,0,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),2.740124493647667,-0.32600249696516675,No
3665-JATSN,Female,0,No,No,19.0,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,-1.1816746300183412,-0.2880804332346123,No
3030-ZKIWL,Male,0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-2.1172580741115583,-0.34302895570892067,No
5269-NRGDP,Male,0,Yes,Yes,42.0,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,0.584724982402282,-0.0400043850197282,No
0895-UADGO,Male,0,No,Yes,8.0,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,-1.4643745047606378,0.12143402212419949,No
2418-TPEUN,Female,0,Yes,Yes,56.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),-0.5286164536580636,-1.736942353872968,No
8184-WMOFI,Male,0,Yes,Yes,62.0,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),1.4265205930406795,-0.6187814582723395,No
2181-UAESM,Male,0,No,No,2.0,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,-1.5242724304939932,0.5104471975466139,No
9821-POOTN,Male,0,Yes,No,35.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.3068571645093911,0.20111262639064062,Yes
0219-QAERP,Male,0,Yes,No,30.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),-1.2883164355479673,-1.0804617203875073,No
9348-ROUAI,Female,0,Yes,Yes,59.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),1.8690210403780807,-0.06621032964088736,No
2692-AQCPF,Female,0,Yes,No,65.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),2.8558596542319337,0.199773850107564,No
2382-BCKQJ,Female,0,No,Yes,62.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,2.4531284361964265,0.085254294345819,Yes
7707-PYBBH,Male,0,No,No,40.0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,0.22779258280859432,-0.2749807659446074,No
0447-RXSGD,Male,0,No,No,24.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0.3984285751391969,1.122085375409598,No
3753-TSEMP,Female,0,Yes,No,15.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,-0.2913984041408672,1.069282118006532,Yes
8221-EQDGL,Male,0,Yes,No,35.0,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,-0.052919830703930346,-0.16086310512918153,No
1084-MNSMJ,Female,0,Yes,Yes,51.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),1.381352507953953,0.026220474704728824,No
2782-JEEBU,Male,0,No,No,21.0,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,-1.174909566988928,-0.43696529006247786,No
2977-CEBSX,Female,0,No,No,66.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),2.2517162647472984,-0.2671704542824527,No
5494-WOZRZ,Female,0,Yes,Yes,71.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),2.2468957805099583,-0.6037509329091869,No
8384-FZBJK,Female,0,Yes,Yes,57.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,2.1111885567786266,0.24301435458265755,No
0067-DKWBL,Male,1,No,No,2.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,-1.6005594126516147,0.400470467187897,Yes
9957-YODKZ,Male,1,Yes,No,6.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,-0.8905018948131769,1.1236623561649521,No
0386-CWRGM,Female,0,Yes,Yes,46.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-0.8107173524633592,-1.496602359768394,No
1216-JWVUX,Male,0,Yes,Yes,25.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,-0.11625345324599765,0.4746487799395776,No
0188-GWFLE,Male,0,No,No,2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-2.0901486268529244,-0.3680741732603942,No
2685-SREOM,Female,0,Yes,Yes,25.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,0.24009769247672605,0.8201909030110763,Yes
3285-UCQVC,Female,0,No,No,37.0,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),-0.8682768062931552,-1.0321625069694242,Yes
5219-YIPTK,Female,0,Yes,No,33.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.9761775871813954,0.9971223335197811,Yes
9227-UAQFT,Male,0,No,No,16.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.6981315213720165,-0.7282970926818172,No
7426-RHZGU,Male,0,No,No,9.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),-0.46870706921713634,1.4375173437554154,No
5552-ZNFSJ,Male,0,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,-1.7009994143149318,0.3222384222135613,Yes
9929-PLVPA,Female,0,No,Yes,4.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),-2.0205053276670477,-0.40987676759664343,No
6745-JEFZB,Male,0,Yes,No,35.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),0.7630831538740865,0.6124379844391252,No
5995-WWKKG,Female,0,No,No,37.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,-1.0918955557604664,-1.2564218255563566,No
2673-CXQEU,Female,1,No,No,56.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,2.4020921192901827,0.513925692462896,No
7956-XQWGU,Male,0,No,No,27.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),-1.3980962566599406,-1.0137511340324763,No
1087-GRUYI,Male,0,Yes,No,38.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-1.0449345328709123,-1.2666219704232393,No
3845-JHAMY,Female,0,Yes,Yes,16.0,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),-1.3649187465112331,-0.3204429444990421,No
7207-RMRDB,Female,0,Yes,Yes,65.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,2.7757570692891003,0.13626966621687128,Yes
7228-PAQPD,Female,0,No,No,14.0,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),-0.9648868010961859,0.3451370973797457,No
1724-BQUHA,Male,1,No,No,5.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,-0.7667464792905023,1.3772087836087987,Yes
8107-RZLNV,Male,0,Yes,No,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),3.119480648776335,-0.031582886159271975,No
7339-POGZN,Female,0,No,No,4.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,-1.4948564798633308,0.3859162297969485,No
8883-GRDWQ,Male,1,No,No,20.0,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,-0.8262386415165425,0.05468581524856979,No
0508-SQWPL,Female,0,Yes,Yes,57.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),-0.5100019132360157,-1.7527835654534922,No
1830-GGFNM,Male,0,Yes,Yes,65.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),2.3343077933698493,-0.1269975198410487,No
7488-MXJIV,Female,0,No,No,4.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,-0.8976758552029996,1.3047195269078025,Yes
2277-AXSDC,Female,0,No,No,32.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),-1.2290242809531085,-1.1324398685713022,No
4475-NVTLU,Male,0,Yes,Yes,45.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,-0.8557730828553236,-1.4754098607499186,No
0921-OHLVP,Male,0,No,No,22.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,-0.09302233404521194,0.7506310792185978,No
4636-JGAAI,Male,0,Yes,No,34.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,0.6282734200585487,0.5738538443314687,No
0840-DCNZE,Male,0,No,No,47.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),1.2298634609998538,0.17108007292240196,No
2333-KWEWW,Male,0,No,No,18.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.6166437186198521,-0.7726422486185379,No
7594-RQHXR,Female,0,No,Yes,1.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,-1.1355470566506032,1.2259481672726158,Yes
3258-SANFR,Male,1,No,No,6.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),-1.5277117794638742,0.17659752866383477,No
2908-ZTPNF,Female,0,No,No,36.0,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),-0.7046752500017931,-0.8509263784896693,No
2577-GVSIL,Male,0,Yes,Yes,35.0,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),0.3032431780070818,0.15256444335917063,No
6595-YGXIT,Male,1,No,No,25.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.2151851134517604,0.818408973489143,Yes
5404-GGUKR,Male,0,No,No,5.0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,-1.4472896096092351,0.37705457022026073,No
1215-VFYVK,Female,0,No,No,4.0,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,-1.5381146113311863,0.32164296416940036,No
4565-EVZMJ,Female,0,No,No,47.0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,0.3894789820724955,-0.5314063072040505,No
4132-POCZS,Male,0,Yes,No,52.0,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,-0.03324432492017577,-1.1335311548053322,No
7219-TLZHO,Female,0,Yes,Yes,4.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-2.022420979246989,-0.3971178121334245,No
2197-OMWGI,Female,1,Yes,Yes,68.0,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,1.0253188199595982,-1.22864619189366,No
8746-BFOAJ,Male,1,No,No,21.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),-1.5280279620048458,-0.8359089764858736,No
7940-UQQUG,Female,0,Yes,Yes,64.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),2.6579083770300884,0.13935460465355448,No
5494-HECPR,Female,0,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,-1.124831487190492,1.2430738621498283,Yes
5485-WUYWF,Male,1,No,No,2.0,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),-1.3218231708428976,0.8527112074472672,Yes
3541-ZNUHK,Female,0,Yes,Yes,55.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,1.5195423880273007,-0.08801434251654754,No
5965-GGPRW,Male,0,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),3.1154075716097416,-0.060527593426827335,No
9895-VFOXH,Female,0,No,No,1.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,-2.0455461861861988,-0.22841853614603747,No
2612-RANWT,Female,0,No,No,12.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),-0.232376327868814,1.4661429122138594,Yes
4523-WXCEF,Female,0,Yes,No,59.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,2.290261203179568,0.19482005362232807,Yes
1343-EHPYB,Male,0,Yes,No,63.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,2.584039427083606,0.14098040592410105,Yes
3682-YEUWS,Male,0,Yes,Yes,10.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-1.7705008116942136,-0.45682934764125194,No
3896-ZVNET,Female,0,Yes,Yes,24.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.3491960751400722,-0.8031197574763986,No
0960-HUWBM,Male,0,Yes,Yes,65.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),2.6699080307055714,0.10738819715330361,No
8263-OKETD,Female,0,No,No,20.0,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),-0.4933649911083079,0.4388224524498048,No
0657-DOGUM,Female,0,Yes,No,48.0,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),0.49029417521647284,-0.516079008869676,No
2363-BJLSL,Male,0,No,No,62.0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1.7160959262482742,-0.3953125083979995,No
6806-YDEUL,Female,1,No,No,6.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),-1.9852298070142453,-0.48328256935787484,No
3723-BFBGR,Male,1,No,No,24.0,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),-0.6521899290652597,-0.029487071637545197,No
2202-OUTMO,Female,0,Yes,No,34.0,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),-0.11542636303454429,-0.13658585810151422,No
0756-MPZRL,Male,0,No,No,46.0,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),-0.41313482405408314,-1.1354886562269224,No
7109-MFBYV,Male,0,No,No,26.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,-0.7742734606970938,-0.323780644083541,No
7909-FIOIY,Female,0,Yes,Yes,19.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,-1.502322105526593,-0.6720023897019095,No
7901-IIDQV,Male,0,No,No,24.0,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),-0.6697139195939188,-0.033380630185745844,No
4884-TVUQF,Female,1,No,No,57.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),2.171423106675393,0.25674813436852495,No
3274-NSDWE,Female,0,No,No,68.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-0.16054116731278284,-2.0472087872780835,No
7077-XJMET,Male,0,Yes,No,12.0,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,-0.7765907854415947,0.7922940150797149,No
1689-YQBYY,Female,0,No,Yes,12.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,-0.6927634402973756,0.8526438226950652,No
0980-PVMRC,Female,0,Yes,Yes,40.0,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,-0.1289682473239933,-0.5492323449856289,No
2504-DSHIH,Male,1,Yes,No,23.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,0.04225796006870093,0.8199054037596422,No
4763-PGDPO,Female,0,No,No,4.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,-1.1564770017174122,0.9036397822697456,Yes
0254-WWRKD,Female,0,Yes,Yes,67.0,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),0.8971262780210338,-1.262281974439786,No
4808-YNLEU,Female,0,Yes,No,35.0,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),-0.009541353504101138,-0.13292547830776405,No
7779-LGOVN,Male,1,Yes,No,10.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,-0.5868657584003465,1.1680618094021664,Yes
2030-BTZRO,Male,0,Yes,Yes,6.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),-1.9704219883127692,-0.4595672522058852,No
